,weight,total_income,pitax,table_row
5566,20.96207025411061,1545428.2610708894,254652.51440710653,53
30143,20.96207025411061,1545484.4503539118,283890.65507958096,53
52940,20.96207025411061,1545503.5680553117,273738.91391178314,53
36681,20.96207025411061,1545512.9547870723,283899.07813957985,53
57420,20.96207025411061,1545529.9615388014,283904.10363471584,53
32394,20.96207025411061,1545559.7450259267,283912.9046551613,53
61219,20.96207025411061,1545567.1540112165,270400.3742461001,53
12296,20.96207025411061,1545574.726283216,265471.6182781924,53
85751,20.96207025411061,1545577.2226807112,211918.0693021502,53
92356,20.96207025411061,1545676.2989432642,258953.2318255715,53
27464,20.96207025411061,1545683.3804410505,279938.1940164709,53
33894,20.96207025411061,1545697.5925718958,255112.96637171623,53
64733,20.96207025411061,1545820.0632502034,278978.3121177576,53
10945,20.96207025411061,1545824.559993196,261066.1799016107,53
33153,20.96207025411061,1545829.8285270224,264680.9568428695,53
44210,20.96207025411061,1545879.1823837142,274661.0367824354,53
79504,20.96207025411061,1545905.0932167277,266072.4998621305,53
33835,20.96207025411061,1545919.034976047,212019.0748354219,53
79964,20.96207025411061,1545940.379667042,266746.444520929,53
13375,20.96207025411061,1545964.6343883078,282761.19894105976,53
10325,20.96207025411061,1545994.5125292118,266810.75950235385,53
76259,20.96207025411061,1545998.2122281808,272719.6929284963,53
84352,20.96207025411061,1546080.758250755,284066.8640630981,53
85806,20.96207025411061,1546086.2884991542,284068.4982515001,53
74975,20.96207025411061,1546091.4598708947,256507.45188625273,53
83789,20.96207025411061,1546093.6230389562,262743.51592774934,53
37527,20.96207025411061,1546103.0340540146,265476.54227850464,53
79012,20.96207025411061,1546105.463457834,284074.1644517899,53
77524,20.96207025411061,1546112.4467440448,271255.3831780894,53
5639,20.96207025411061,1546124.3514378464,260375.96045181924,53
28697,20.96207025411061,1546132.8605880341,267935.494389718,53
75854,20.96207025411061,1546141.4738041004,263077.1513666272,53
33427,20.96207025411061,1546161.8073549988,257702.22511958168,53
4555,20.96207025411061,1546243.2796754143,270194.2792876378,53
26325,20.96207025411061,1546277.733670929,260589.8064926893,53
335,20.96207025411061,1546279.5930263961,244099.66170730838,53
5985,20.96207025411061,1546336.6288790675,258839.6388698707,53
88051,20.96207025411061,1546347.137280506,257158.64721518673,53
82906,20.96207025411061,1546354.734681584,262613.77011805016,53
20884,20.96207025411061,1546379.2208147598,265134.52444125974,53
53684,20.96207025411061,1546405.1810436856,263297.0718412844,53
80113,20.96207025411061,1546410.8729710171,284164.4129629355,53
68747,20.96207025411061,1546644.0211865092,272777.6917719074,53
53465,20.96207025411061,1546682.7336125106,212244.74778249688,53
77405,20.96207025411061,1546686.6473328024,265107.81677866634,53
24426,20.96207025411061,1546716.4663201661,261813.35241270845,53
6480,20.96207025411061,1546733.0933798791,274284.6255664345,53
24329,20.96207025411061,1546763.0856887165,215086.75709050876,53
70243,20.96207025411061,1546771.7513137176,267204.5030289393,53
30097,20.96207025411061,1546821.8066717968,249239.27073948114,53
90312,20.96207025411061,1546831.8965538805,275326.456931089,53
23507,20.96207025411061,1546886.2071951716,256889.74898891675,53
39244,20.96207025411061,1546936.334802171,257862.78978131193,53
9873,20.96207025411061,1547001.438637823,284338.9251174767,53
23537,20.96207025411061,1547024.3501437942,263114.23869764153,53
61458,20.96207025411061,1547064.120219513,263348.6463303584,53
31304,20.96207025411061,1547074.5047748955,268519.4778350738,53
30586,20.96207025411061,1547097.8456569654,270124.55259345926,53
67185,20.96207025411061,1547108.8091372945,284370.65310007054,53
33513,20.96207025411061,1547147.6048454035,257134.5694236373,53
91770,20.96207025411061,1547182.5488231843,233461.5262620343,53
65902,20.96207025411061,1547197.7335580674,255970.01638792153,53
91874,20.96207025411061,1547218.1427369926,244931.87499664782,53
89051,20.96207025411061,1547243.5426509653,257696.36203802878,53
74152,20.96207025411061,1547250.6224371977,276564.4636549002,53
8153,20.96207025411061,1547274.0448782868,0.0,53
34953,20.96207025411061,1547277.5533907802,259117.23873144924,53
16416,20.96207025411061,1547293.818998248,284425.32351398235,53
71097,20.96207025411061,1547295.4406366479,256472.25635305588,53
87735,20.96207025411061,1547355.345778955,267830.2793535715,53
62000,20.96207025411061,1547365.3305385013,284446.4551741271,53
89000,20.96207025411061,1547450.7418754818,237396.77158039587,53
46465,20.96207025411061,1547470.5220690637,261361.30658476998,53
12166,20.96207025411061,1547472.5356463578,251129.5144153455,53
82489,20.96207025411061,1547529.900062969,262960.01028194424,53
1356,20.96207025411061,1547586.732195076,269736.71120118833,53
28054,20.96207025411061,1547656.8077780728,273102.5540168021,53
22273,20.96207025411061,1547663.1264063516,271946.3222029274,53
8119,20.96207025411061,1547671.2701034404,276017.5828598181,53
46848,20.96207025411061,1547684.1121045623,263962.4203185609,53
63102,20.96207025411061,1547702.932529435,276466.37414393644,53
40029,20.96207025411061,1547734.31695135,212555.49065912396,53
29425,20.96207025411061,1547780.4699421057,261027.47848313014,53
12990,20.96207025411061,1547848.3624787682,284589.191112476,53
61682,20.96207025411061,1547913.3350841578,212608.39051736862,53
45846,20.96207025411061,1547936.133898654,271963.115794789,53
27029,20.96207025411061,1547948.9925721353,263542.41380456835,53
71248,20.96207025411061,1547951.2618482043,270607.3324255439,53
73706,20.96207025411061,1547995.4959982666,258464.80060370232,53
22715,20.96207025411061,1548037.5636877287,264480.2191224685,53
75801,20.96207025411061,1548066.5181878556,257579.83520741272,53
81412,20.96207025411061,1548101.9998633405,228116.57418090175,53
55106,20.96207025411061,1548239.0406553526,284704.6365136567,53
1717,20.96207025411061,1548246.970619046,276857.035199738,53
24138,20.96207025411061,1548260.4327895916,234049.90766789136,53
29282,20.96207025411061,1548269.6712061604,262001.0263699739,53
62521,20.96207025411061,1548272.559415808,271644.3579675491,53
99604,20.96207025411061,1548277.912794005,268397.84626483073,53
77694,20.96207025411061,1548283.5367540773,284717.7851108298,53
3659,20.96207025411061,1548300.0976376706,265649.4119658183,53
13222,20.96207025411061,1548321.259037131,284728.9320454722,53
17057,20.96207025411061,1548396.737754285,239565.2805350492,53
54869,20.96207025411061,1548405.0787615299,257529.9642257596,53
41554,20.96207025411061,1548410.249543084,263980.4794290739,53
31448,20.96207025411061,1548445.401356226,259424.66464123287,53
62280,20.96207025411061,1548457.4401366569,276247.1193577994,53
84195,20.96207025411061,1548462.8425591858,258625.1559982592,53
39016,20.96207025411061,1548464.0649955512,267472.4730050694,53
27980,20.96207025411061,1548485.0463693982,253547.79484659754,53
47332,20.96207025411061,1548624.4072085968,284818.51233014034,53
40697,20.96207025411061,1548635.532265591,259180.98110143637,53
29919,20.96207025411061,1548640.6129987282,275142.14363321615,53
53186,20.96207025411061,1548648.0238162132,0.0,53
57756,20.96207025411061,1548651.8621350522,280551.03161393694,53
89263,20.96207025411061,1548770.0579190021,263991.3997880461,53
5019,20.96207025411061,1548803.4471576617,284871.41863508907,53
20861,20.96207025411061,1548843.797119029,267663.7566794973,53
93149,20.96207025411061,1548908.1775844523,212902.36647620564,53
15502,20.96207025411061,1548936.3146461062,272456.26444020384,53
11261,20.96207025411061,1548968.6337754019,273802.5306014238,53
74739,20.96207025411061,1548971.7655752029,269545.25602027995,53
2382,20.96207025411061,1549080.330849202,283314.4930442645,53
53032,20.96207025411061,1549102.0571697203,269139.96159204375,53
97313,20.96207025411061,1549133.6956992415,280574.94171009195,53
33709,20.96207025411061,1549194.8146974333,279713.37078742374,53
8670,20.96207025411061,1549248.880699352,270391.21131346177,53
97286,20.96207025411061,1549274.654468424,264538.1233205035,53
97921,20.96207025411061,1549295.1258050455,254583.50024171517,53
37878,20.96207025411061,1549305.4901434246,275024.1087037249,53
83964,20.96207025411061,1549371.1535878626,277610.7508964176,53
38898,20.96207025411061,1549410.06247503,259294.805861788,53
93202,20.96207025411061,1549452.9929963758,268429.45303627325,53
33737,20.96207025411061,1549549.125196533,260195.63314096874,53
9217,20.96207025411061,1549658.24823967,263758.0177916189,53
76170,20.96207025411061,1549717.5044326987,263763.2978751512,53
36055,20.96207025411061,1549764.3963515162,262550.9652533183,53
25225,20.96207025411061,1549794.3492912406,285164.2302155616,53
52111,20.96207025411061,1549796.2040071276,266497.83771584183,53
50032,20.96207025411061,1549805.6890884477,258530.7465099811,53
37858,20.96207025411061,1549879.1875072399,203681.87812608597,53
33562,20.96207025411061,1549905.4487450616,254741.65249582758,53
68883,20.96207025411061,1549908.3284103193,279571.43408393185,53
64897,20.96207025411061,1549929.748345785,259729.7046336708,53
76539,20.96207025411061,1549944.6751728447,282987.2233708209,53
49465,20.96207025411061,1549991.2080605256,285222.4019818853,53
37626,20.96207025411061,1550081.372954386,218136.23310343927,53
63146,20.96207025411061,1550084.699197998,285250.02861300844,53
26123,20.96207025411061,1550087.61690785,248126.81500644825,53
20589,20.96207025411061,1550088.4444533281,285251.13533595845,53
43455,20.96207025411061,1550100.5938130878,270888.94369367254,53
68333,20.96207025411061,1550126.9358161704,266105.06974899035,53
99168,20.96207025411061,1550172.3507368593,270461.8753719679,53
20801,20.96207025411061,1550226.6866908935,285291.985917159,53
92776,20.96207025411061,1550240.7893235553,270039.2164333053,53
66047,20.96207025411061,1550281.0686847325,282297.18956490845,53
93867,20.96207025411061,1550283.6035800178,285308.80485789524,53
35823,20.96207025411061,1550311.9436041329,249203.13770002208,53
71452,20.96207025411061,1550321.7518248155,279420.30433986866,53
60281,20.96207025411061,1550366.2655265264,213333.23146308857,53
22584,20.96207025411061,1550379.9024035947,276647.42676038516,53
61652,20.96207025411061,1550400.3604402672,262757.818103569,53
18558,20.96207025411061,1550424.3321043917,285350.39013684774,53
11213,20.96207025411061,1550435.2951379141,285353.6297132536,53
25837,20.96207025411061,1550458.5223199835,277374.30526834377,53
65401,20.96207025411061,1550483.0515116365,273384.2273315517,53
4080,20.96207025411061,1550495.3754864167,259762.59992311563,53
66545,20.96207025411061,1550538.8068207363,285384.21741552756,53
9482,20.96207025411061,1550573.5932623378,262593.3381474108,53
60627,20.96207025411061,1550667.7006505947,272078.7030244515,53
55413,20.96207025411061,1550694.1807244443,280483.95909876504,53
48166,20.96207025411061,1550719.5086473578,283630.3056045017,53
18319,20.96207025411061,1550724.5165269282,284105.498165246,53
45894,20.96207025411061,1550732.3795048816,260126.863010064,53
57384,20.96207025411061,1550800.1157460473,268720.2116368553,53
45348,20.96207025411061,1550949.5996503923,251230.50776458374,53
451,20.96207025411061,1550950.436388636,284105.6653227479,53
69351,20.96207025411061,1550952.9678194397,223577.34712312536,53
49850,20.96207025411061,1550979.8438798343,213514.54386649103,53
86931,20.96207025411061,1550987.683184607,259137.42621958983,53
61283,20.96207025411061,1551077.3305210155,276285.2390355862,53
90395,20.96207025411061,1551101.4765909177,285550.4863326161,53
5139,20.96207025411061,1551174.5133910542,269745.84084750654,53
98768,20.96207025411061,1551220.6235517345,251734.60499023285,53
91931,20.96207025411061,1551266.5437698974,285599.26368400466,53
41567,20.96207025411061,1551274.1129845823,281473.3123939943,53
65369,20.96207025411061,1551279.7337479915,274632.3476361765,53
26019,20.96207025411061,1551299.537317807,285609.0132774119,53
4586,20.96207025411061,1551310.7230502695,285612.31866135466,53
33822,20.96207025411061,1551359.4949498004,278111.45692364965,53
9239,20.96207025411061,1551443.4628989196,263264.9074779467,53
63213,20.96207025411061,1551463.8287112964,285657.5613841881,53
84462,20.96207025411061,1551477.199653101,253264.99927221463,53
21458,20.96207025411061,1551532.6471841696,280427.9373796579,53
15503,20.96207025411061,1551538.1980170633,285679.5375140422,53
14669,20.96207025411061,1551538.8369290195,285679.7263125253,53
34587,20.96207025411061,1551540.8442804643,275398.4224644168,53
87608,20.96207025411061,1551627.752822016,258059.03367445688,53
51614,20.96207025411061,1551633.1972767154,247520.4514678485,53
99341,20.96207025411061,1551688.6345529251,259919.50898611487,53
41729,20.96207025411061,1551764.7536540576,271403.5928040597,53
96855,20.96207025411061,1551810.400560117,261962.725484216,53
16792,20.96207025411061,1551842.9839402556,264556.5443150994,53
7792,20.96207025411061,1551887.5516418933,252797.58340208174,53
99093,20.96207025411061,1551895.008336729,263191.28645419603,53
40186,20.96207025411061,1551923.4314522515,259582.04590509855,53
12644,20.96207025411061,1551961.2562317345,280367.1085029982,53
14473,20.96207025411061,1551987.8304576564,285812.4039002375,53
46705,20.96207025411061,1552013.6902313263,225153.2049704473,53
86723,20.96207025411061,1552030.6820568559,256988.93094967533,53
16961,20.96207025411061,1552060.6487429424,257024.27698929695,53
18761,20.96207025411061,1552077.8014884233,263005.89511440316,53
69735,20.96207025411061,1552185.9104010062,285870.93652349734,53
78229,20.96207025411061,1552224.7693425221,276315.1546698918,53
59232,20.96207025411061,1552318.6829860492,285910.17082237755,53
1522,20.96207025411061,1552343.182482389,277414.3726837173,53
6909,20.96207025411061,1552455.8929528433,240507.9543855883,53
13139,20.96207025411061,1552565.7893131124,257314.1547037054,53
80475,20.96207025411061,1552573.7071070005,255224.135898686,53
89870,20.96207025411061,1552590.8231786184,275814.54012344294,53
5830,20.96207025411061,1552627.6209801722,284457.6467370066,53
6116,20.96207025411061,1552685.1913141315,286018.4740333259,53
8374,20.96207025411061,1552777.6751774976,210429.9925868268,53
66634,20.96207025411061,1552786.7841435568,260168.56998778484,53
87564,20.96207025411061,1552889.9133355534,253597.53251780244,53
8644,20.96207025411061,1552897.061417021,248208.70078725182,53
38975,20.96207025411061,1552913.5300975158,263745.91460614116,53
85824,20.96207025411061,1552971.0669703463,286102.9502897373,53
55093,20.96207025411061,1552976.2008440134,252466.69408831725,53
82252,20.96207025411061,1552988.114464814,286107.9878243526,53
63819,20.96207025411061,1552993.8791222654,286109.69128062937,53
23395,20.96207025411061,1553034.7395340733,286121.7655323186,53
78621,20.96207025411061,1553050.9654702619,255930.32950647478,53
57842,20.96207025411061,1553078.0868672885,278117.6841002727,53
35177,20.96207025411061,1553101.2765124864,266500.3069767448,53
56140,20.96207025411061,1553170.5631115562,213265.00763738522,53
10636,20.96207025411061,1553190.7986575502,263879.45496372785,53
66122,20.96207025411061,1553197.1528607395,286169.7586703485,53
69504,20.96207025411061,1553204.9789481978,265774.58478702686,53
92901,20.96207025411061,1553227.7904949032,267374.3933856534,53
65871,20.96207025411061,1553228.5171247304,281590.50895730284,53
93212,20.96207025411061,1553245.699109486,273963.54460298805,53
8836,20.96207025411061,1553255.3728967952,267037.1405364167,53
42902,20.96207025411061,1553292.7315224593,286198.0021648867,53
96108,20.96207025411061,1553386.9057756804,284005.9342511018,53
53054,20.96207025411061,1553388.6200215367,265386.15702044585,53
66822,20.96207025411061,1553419.359385198,238420.0195569641,53
90775,20.96207025411061,1553421.6107595072,272665.15185927175,53
31371,20.96207025411061,1553421.8316513249,0.0,53
90685,20.96207025411061,1553495.863363773,170565.2408626272,53
18055,20.96207025411061,1553517.7554172114,286264.49672578595,53
63803,20.96207025411061,1553613.3017442005,278829.6835531596,53
5209,20.96207025411061,1553656.7877037425,266927.5265068739,53
12614,20.96207025411061,1553673.0508219488,286310.38651788584,53
62013,20.96207025411061,1553694.89010809,272857.583755666,53
39894,20.96207025411061,1553745.675869546,286331.84721945075,53
70270,20.96207025411061,1553795.6430512702,261184.43251904787,53
33362,20.96207025411061,1553801.975468653,286348.483750987,53
95532,20.96207025411061,1553837.0488381314,253710.62506320505,53
2760,20.96207025411061,1553859.2597183087,267572.481973491,53
58739,20.96207025411061,1553874.2941285353,262920.3286970798,53
77246,20.96207025411061,1553908.6648982465,260792.41206867562,53
48285,20.96207025411061,1553928.4764665833,260584.4008127501,53
51796,20.96207025411061,1553934.163013388,274815.91371121875,53
61438,20.96207025411061,1553936.3119217246,286388.1801728696,53
67758,20.96207025411061,1554010.1530444878,251294.13944844482,53
25447,20.96207025411061,1554014.1114803485,263594.8684110128,53
38882,20.96207025411061,1554101.891984165,271455.78247515997,53
33730,20.96207025411061,1554142.919837281,262710.9454266516,53
86099,20.96207025411061,1554196.4498725878,275409.42037115316,53
57960,20.96207025411061,1554212.7389700462,263827.57928109926,53
54007,20.96207025411061,1554223.3146051744,272393.8290329491,53
86691,20.96207025411061,1554226.2618277364,262800.77367017686,53
73389,20.96207025411061,1554226.3480930943,282118.52898115176,53
80357,20.96207025411061,1554235.0351519228,251405.49750943028,53
67983,20.96207025411061,1554254.612844606,286482.23809558107,53
95702,20.96207025411061,1554266.324340508,278893.70516593615,53
1028,20.96207025411061,1554301.6270554175,253723.51270829065,53
12713,20.96207025411061,1554301.9848253187,276838.03847802023,53
28038,20.96207025411061,1554381.1550097656,286519.63130538573,53
12486,20.96207025411061,1554405.6904716333,211340.87695958372,53
12710,20.96207025411061,1554409.3464666018,263001.60503617395,53
12970,20.96207025411061,1554423.6101346712,275986.944564198,53
32619,20.96207025411061,1554427.8609242553,274124.0960852228,53
39119,20.96207025411061,1554435.3042067678,286535.6323930999,53
97858,20.96207025411061,1554452.7821124522,266741.0361580978,53
83298,20.96207025411061,1554456.068601835,256300.01842636312,53
67653,20.96207025411061,1554535.747909738,272265.27394488663,53
39441,20.96207025411061,1554544.5762118283,268697.6167910519,53
24596,20.96207025411061,1554566.1172341874,259578.2954283607,53
39332,20.96207025411061,1554622.2970275627,286590.8887716448,53
12316,20.96207025411061,1554655.9759929003,286600.84090590203,53
648,20.96207025411061,1554676.7826665968,273380.1759324677,53
37609,20.96207025411061,1554677.1684790594,286607.103285562,53
47588,20.96207025411061,1554706.0159064082,225303.9573271824,53
76674,20.96207025411061,1554830.4529325238,273860.3995238909,53
64623,20.96207025411061,1554844.2846973548,266497.43824444606,53
9386,20.96207025411061,1554880.805115648,286667.277911674,53
68825,20.96207025411061,1554881.3563509805,248044.4959182418,53
78,20.96207025411061,1554966.4016932426,264254.7631885926,53
96041,20.96207025411061,1554974.3814638117,266672.94886016723,53
11777,20.96207025411061,1555000.2293328298,284579.4646769081,53
95743,20.96207025411061,1555234.6257105246,281657.76979520556,53
21145,20.96207025411061,1555256.524317728,286778.3029358886,53
19198,20.96207025411061,1555288.8279727795,286605.2103229549,53
59696,20.96207025411061,1555298.3207678793,281064.66821704817,53
12960,20.96207025411061,1555308.8730527856,214793.77198709815,53
21318,20.96207025411061,1555329.2852573777,286799.8037935551,53
27376,20.96207025411061,1555352.9231162064,266178.10585016094,53
12344,20.96207025411061,1555354.4053799454,212560.99160881728,53
24341,20.96207025411061,1555393.5476692354,254924.95381404366,53
2890,20.96207025411061,1555427.6783572764,258787.79775129724,53
21761,20.96207025411061,1555547.513220042,226387.4034199155,53
60097,20.96207025411061,1555555.8661441703,0.0,53
71425,20.96207025411061,1555568.523773024,263269.06884202897,53
23223,20.96207025411061,1555571.1453316887,269052.6522290979,53
35945,20.96207025411061,1555771.2629809736,265763.8284751235,53
92083,20.96207025411061,1555846.0920029604,281270.3124229744,53
51850,20.96207025411061,1555906.2750188601,259217.22272388695,53
42496,20.96207025411061,1555961.8746724313,258014.82284793747,53
48041,20.96207025411061,1556023.1807551223,287004.84991313866,53
47341,20.96207025411061,1556089.5491695362,274097.9361654519,53
25796,20.96207025411061,1556094.8204561553,268716.99363339273,53
79171,20.96207025411061,1556108.9922465272,264702.98354153434,53
78909,20.96207025411061,1556109.3576336722,282019.9737787046,53
30221,20.96207025411061,1556123.581777385,244938.94161869993,53
4705,20.96207025411061,1556131.76389088,287036.936229755,53
9157,20.96207025411061,1556136.104451609,268285.33269495063,53
82647,20.96207025411061,1556212.3010848647,273312.3055397904,53
55056,20.96207025411061,1556229.7710484243,268085.6354698605,53
63542,20.96207025411061,1556282.5748678837,271610.3575648433,53
90126,20.96207025411061,1556291.4844748005,266043.3400716631,53
65388,20.96207025411061,1556339.1904829137,212916.91580794338,53
31645,20.96207025411061,1556349.9708424686,261347.97623875586,53
9653,20.96207025411061,1556370.211640143,256468.62906207878,53
21671,20.96207025411061,1556471.2325477723,266596.4322947386,53
13524,20.96207025411061,1556491.8757217748,276792.957827352,53
86114,20.96207025411061,1556507.6844869987,287148.0207659081,53
41367,20.96207025411061,1556532.2091906222,263089.54490690475,53
44529,20.96207025411061,1556646.5250059983,287189.0481392725,53
94388,20.96207025411061,1556684.541993727,279393.7917086188,53
25290,20.96207025411061,1556701.1688081224,257471.66384834703,53
19078,20.96207025411061,1556715.9959268167,274583.81209384435,53
57421,20.96207025411061,1556741.600819658,287217.1430422089,53
13822,20.96207025411061,1556768.2144231573,253129.20965938654,53
20162,20.96207025411061,1556782.5514015725,271795.797649903,53
84955,20.96207025411061,1556819.3979000002,282423.9881022583,53
43046,20.96207025411061,1556819.6987504112,274426.1718925549,53
4603,20.96207025411061,1556850.650099396,274285.3129791076,53
8609,20.96207025411061,1556856.7765385483,275043.11344599223,53
33175,20.96207025411061,1556883.3402539885,256075.96376939252,53
84469,20.96207025411061,1556889.0695184032,265267.34602078795,53
17516,20.96207025411061,1556900.532523089,250325.63277568726,53
68221,20.96207025411061,1556923.9742966555,254607.53156958398,53
31314,20.96207025411061,1556978.557477009,266940.9619041262,53
49318,20.96207025411061,1557018.4563361215,233910.50966224063,53
15177,20.96207025411061,1557029.9657751385,271044.7899575713,53
78009,20.96207025411061,1557042.7375263087,282695.1456326406,53
96391,20.96207025411061,1557092.0669248186,247908.9488748063,53
3939,20.96207025411061,1557165.1572301676,287342.3039615145,53
19342,20.96207025411061,1557176.7952607058,215345.74299953858,53
26536,20.96207025411061,1557295.4833240646,270547.0178591169,53
99673,20.96207025411061,1557312.5469825494,256933.38871356915,53
43511,20.96207025411061,1557368.865937134,287402.4998844231,53
53803,20.96207025411061,1557404.0096655728,265875.48160528776,53
91038,20.96207025411061,1557451.0253878192,285256.28781737504,53
28966,20.96207025411061,1557453.0375577717,275612.1985292378,53
13119,20.96207025411061,1557469.3658835473,287432.1976185882,53
72088,20.96207025411061,1557487.1065994608,280199.0910685917,53
41379,20.96207025411061,1557489.9997867914,258521.98966283363,53
40137,20.96207025411061,1557557.5377490441,287458.2524048425,53
21977,20.96207025411061,1557565.0099445956,283718.1336269099,53
66530,20.96207025411061,1557625.1647264895,263906.8505048119,53
43249,20.96207025411061,1557626.6290251622,272531.09038946393,53
7424,20.96207025411061,1557671.1319453092,256212.5173045089,53
50311,20.96207025411061,1557785.395347222,229127.76838494837,53
1447,20.96207025411061,1557789.2606479775,266081.4835930034,53
24715,20.96207025411061,1557805.9701975412,287531.6641933734,53
29622,20.96207025411061,1557812.6780661363,268837.18509214465,53
50382,20.96207025411061,1557863.6840311405,272039.7323334131,53
50818,20.96207025411061,1557913.330503669,267154.66219191137,53
39891,20.96207025411061,1557989.4625121583,271475.8188655402,53
42298,20.96207025411061,1558017.325230488,277273.5529734647,53
35560,20.96207025411061,1558033.9373525018,267564.95281794365,53
87791,20.96207025411061,1558048.910183515,287603.45295922866,53
14949,20.96207025411061,1558052.747190594,273006.68526462826,53
84651,20.96207025411061,1558059.3654806959,287606.5424995456,53
7228,20.96207025411061,1558103.31326468,241034.71557377052,53
85633,20.96207025411061,1558156.8295966734,275305.54019877315,53
88264,20.96207025411061,1558182.5174999097,269998.3679979715,53
62312,20.96207025411061,1558187.4788715886,261143.70390771923,53
69109,20.96207025411061,1558189.2645607986,284574.9613625842,53
3738,20.96207025411061,1558236.4500597997,259573.5618924587,53
43041,20.96207025411061,1558297.825716647,267947.9044315516,53
8783,20.96207025411061,1558439.9304092599,215718.9994359363,53
11617,20.96207025411061,1558450.9721006462,272689.6333696239,53
49047,20.96207025411061,1558450.9870604132,280610.5238681593,53
96990,20.96207025411061,1558452.2196856164,287722.63091709965,53
48260,20.96207025411061,1558521.390541191,278640.7461739103,53
73653,20.96207025411061,1558534.9575952024,229568.79097496477,53
57417,20.96207025411061,1558536.7173878488,287084.2578507403,53
57572,20.96207025411061,1558555.7618717884,284673.2948896858,53
43509,20.96207025411061,1558561.9571656089,265074.3061873134,53
51289,20.96207025411061,1558575.240616117,264817.66083551454,53
51314,20.96207025411061,1558592.3761773403,274987.81369968166,53
43343,20.96207025411061,1558664.6027665855,0.0,53
77591,20.96207025411061,1558738.51568568,287807.23138511844,53
76917,20.96207025411061,1558753.1558739436,286436.2094475413,53
10026,20.96207025411061,1558767.7913623606,263900.6867727018,53
39919,20.96207025411061,1558791.6230671527,287822.9246163436,53
12989,20.96207025411061,1558804.3098229417,274452.77424459206,54
4402,20.96207025411061,1558810.2216151424,261779.32456624298,54
5545,20.96207025411061,1558811.927518853,231564.17194808574,54
28269,20.96207025411061,1558871.3976541187,278905.31099982094,54
18837,20.96207025411061,1558877.9996661341,279370.2291308382,54
20768,20.96207025411061,1558928.939917108,235721.60198813956,54
9705,20.96207025411061,1558936.8499635023,260173.65016015398,54
50989,20.96207025411061,1558949.0375011286,257950.8626553489,54
37467,20.96207025411061,1558982.2376154338,261221.5747461309,54
9947,20.96207025411061,1558994.0144064652,242832.90369827626,54
92631,20.96207025411061,1559061.3837763476,267458.63671801315,54
86441,20.96207025411061,1559114.963582145,275667.46857451275,54
23730,20.96207025411061,1559148.826158707,287928.47812989785,54
24913,20.96207025411061,1559204.2156796495,264455.9132342119,54
99306,20.96207025411061,1559286.366539887,287969.1213125366,54
89976,20.96207025411061,1559291.4271579364,275122.59007656114,54
99259,20.96207025411061,1559341.5983937192,287985.44232534396,54
27299,20.96207025411061,1559351.2787484026,248267.7934791419,54
76225,20.96207025411061,1559378.3650893741,286959.7176730627,54
93298,20.96207025411061,1559383.4485783128,252864.76245877054,54
64046,20.96207025411061,1559469.5790049408,270394.6944032122,54
37677,20.96207025411061,1559508.786763905,288034.84648873395,54
7491,20.96207025411061,1559549.9036193523,279938.21017942845,54
97892,20.96207025411061,1559593.4516595798,250094.73456340056,54
50254,20.96207025411061,1559601.4518897147,265641.364229108,54
9817,20.96207025411061,1559623.8333512037,273742.17230802204,54
63311,20.96207025411061,1559642.554131989,268795.1198660326,54
47363,20.96207025411061,1559651.5139936935,288077.02238513646,54
5061,20.96207025411061,1559664.9181464005,254799.3571385786,54
54781,20.96207025411061,1559716.427991992,286450.97777249,54
64618,20.96207025411061,1559724.3743909113,266393.70307356684,54
45324,20.96207025411061,1559729.4075022025,282638.6717813406,54
3459,20.96207025411061,1559744.29610025,271590.6102045735,54
35028,20.96207025411061,1559789.7825001518,259951.73354324896,54
91059,20.96207025411061,1559794.7176848603,279909.2124197382,54
72063,20.96207025411061,1559801.7111400256,265006.47722796944,54
45265,20.96207025411061,1559818.3515835174,243625.61452635322,54
78244,20.96207025411061,1559928.7972734438,254324.60641473194,54
66987,20.96207025411061,1559956.2975832997,264339.37252054515,54
60597,20.96207025411061,1559958.1098501205,288167.62146071054,54
61220,20.96207025411061,1559987.7457462214,260741.00698971294,54
17316,20.96207025411061,1560068.832918817,266334.6866911274,54
10556,20.96207025411061,1560117.1894321826,288214.62947720994,54
89407,20.96207025411061,1560181.6810152943,280675.96741064667,54
78300,20.96207025411061,1560208.3920602521,268107.999291023,54
62817,20.96207025411061,1560244.6904997602,263823.20057308767,54
54258,20.96207025411061,1560244.9658757306,283984.52766255726,54
69938,20.96207025411061,1560246.4953217187,272875.8688311421,54
31392,20.96207025411061,1560294.6202535091,288267.060284912,54
18888,20.96207025411061,1560382.7737566256,252551.5332429288,54
43244,20.96207025411061,1560407.4487250599,288300.4010982552,54
93700,20.96207025411061,1560437.7958779791,284037.5703879304,54
30906,20.96207025411061,1560449.7856094274,255624.20357884368,54
60800,20.96207025411061,1560450.3654379153,219173.03796022857,54
8142,20.96207025411061,1560470.8016928353,263668.45530107385,54
97995,20.96207025411061,1560486.7010350896,257735.5186803674,54
32883,20.96207025411061,1560499.3780717778,263526.58734492597,54
35510,20.96207025411061,1560501.326492269,273988.43948112545,54
57967,20.96207025411061,1560515.3614537711,271392.15906068473,54
58276,20.96207025411061,1560565.7947153072,264223.0572849956,54
84966,20.96207025411061,1560645.5790036365,265151.98677467834,54
24194,20.96207025411061,1560668.2365987706,216377.46391493667,54
