id_n,Year,income_wage_l,income_dividends_c,income_interest_c,total_gross_income,pitax_w,pitax_c,pitax
51230,2018,322956,0,0,322956,32296,0,32296
61265,2018,442526,0,0,442526,44253,0,44253
49950,2018,216708,0,0,216708,21671,0,21671
55109,2018,260208,0,0,260208,26021,0,26021
48585,2018,351540,0,0,351540,35154,0,35154
46943,2018,351528,0,0,351528,35153,0,35153
61069,2018,0,0,0,0,0,0,0
60069,2018,382139,0,0,382139,38214,0,38214
60666,2018,437218,0,0,437218,43722,0,43722
58676,2018,202159,0,0,202159,20216,0,20216
56781,2018,350176,0,0,350176,35018,0,35018
47670,2018,302304,0,0,302304,30230,0,30230
59786,2018,406294,0,0,406294,40629,0,40629
52208,2018,346905,0,0,346905,34690,0,34690
56379,2018,367274,0,0,367274,36727,0,36727
59458,2018,413296,0,0,413296,41330,0,41330
48787,2018,234515,0,0,234515,23452,0,23452
50274,2018,291790,0,0,291790,29179,0,29179
51800,2018,332749,0,0,332749,33275,0,33275
50409,2018,335731,0,0,335731,33573,0,33573
47632,2018,317235,0,0,317235,31724,0,31724
48291,2018,351600,0,0,351600,35160,0,35160
47231,2018,332310,0,0,332310,33231,0,33231
57382,2018,388334,0,0,388334,38833,0,38833
57680,2018,424056,0,0,424056,42406,0,42406
53508,2018,309374,0,0,309374,30937,0,30937
46947,2018,43424,0,0,43424,4342,0,4342
48425,2018,327652,0,0,327652,32765,0,32765
49244,2018,314965,0,0,314965,31496,0,31496
55930,2018,403753,0,0,403753,40375,0,40375
54777,2018,389937,0,0,389937,38994,0,38994
53937,2018,319646,0,0,319646,31965,0,31965
59914,2018,376494,0,0,376494,37649,0,37649
60970,2018,362181,0,0,362181,36218,0,36218
48833,2018,346500,0,0,346500,34650,0,34650
47048,2018,360000,0,0,360000,36000,0,36000
60464,2018,371097,0,0,371097,37110,0,37110
52422,2018,0,0,0,0,0,0,0
59757,2018,426375,0,0,426375,42638,0,42638
53678,2018,296936,0,0,296936,29694,0,29694
53800,2018,301616,0,0,301616,30162,0,30162
53825,2018,260220,0,0,260220,26022,0,26022
49217,2018,301492,0,0,301492,30149,0,30149
52593,2018,266032,0,0,266032,26603,0,26603
48693,2018,274710,0,0,274710,27471,0,27471
58116,2018,433726,0,0,433726,43373,0,43373
49811,2018,336732,0,0,336732,33673,0,33673
54755,2018,257180,0,0,257180,25718,0,25718
58907,2018,385679,0,0,385679,38568,0,38568
48467,2018,337856,0,0,337856,33786,0,33786
59645,2018,428094,0,0,428094,42809,0,42809
55695,2018,424361,4760,0,429121,42436,476,42912
53468,2018,228438,0,0,228438,22844,0,22844
60174,2018,420772,0,0,420772,42077,0,42077
54816,2018,283682,0,0,283682,28368,0,28368
50544,2018,373008,0,0,373008,37301,0,37301
48823,2018,304796,0,0,304796,30480,0,30480
60744,2018,323382,0,0,323382,32338,0,32338
60512,2018,376550,0,0,376550,37655,0,37655
55811,2018,352232,0,0,352232,35223,0,35223
47441,2018,0,0,0,0,0,0,0
51644,2018,345861,0,0,345861,34586,0,34586
50402,2018,350017,0,0,350017,35002,0,35002
52742,2018,329186,0,0,329186,32919,0,32919
46966,2018,112010,0,0,112010,11201,0,11201
47754,2018,327356,0,0,327356,32736,0,32736
52831,2018,344509,0,0,344509,34451,0,34451
60042,2018,411844,0,0,411844,41184,0,41184
54228,2018,160901,0,0,160901,16090,0,16090
51544,2018,223995,0,0,223995,22400,0,22400
49255,2018,293412,0,0,293412,29341,0,29341
48999,2018,327812,12000,0,339812,32781,1200,33981
55572,2018,434141,0,0,434141,43414,0,43414
58247,2018,308287,0,0,308287,30829,0,30829
56263,2018,430109,0,0,430109,43011,0,43011
61631,2018,345001,0,0,345001,34500,0,34500
60399,2018,370821,0,0,370821,37082,0,37082
47340,2018,304877,0,0,304877,30488,0,30488
58219,2018,333011,0,0,333011,33301,0,33301
61715,2018,171299,0,0,171299,17130,0,17130
50766,2018,325614,0,0,325614,32561,0,32561
57953,2018,436632,0,0,436632,43663,0,43663
51958,2018,360206,0,0,360206,36021,0,36021
53671,2018,325380,0,0,325380,32538,0,32538
59287,2018,357353,0,0,357353,35735,0,35735
52128,2018,326803,0,0,326803,32680,0,32680
60560,2018,403046,0,0,403046,40305,0,40305
54136,2018,336310,0,0,336310,33631,0,33631
47318,2018,342472,0,0,342472,34247,0,34247
59026,2018,388090,0,0,388090,38809,0,38809
53328,2018,297729,0,0,297729,29773,0,29773
58753,2018,415486,0,0,415486,41549,0,41549
58099,2018,315921,0,0,315921,31592,0,31592
53391,2018,324949,0,0,324949,32495,0,32495
48856,2018,330373,0,0,330373,33037,0,33037
51279,2018,349625,0,0,349625,34962,0,34962
56802,2018,409552,0,0,409552,40955,0,40955
55803,2018,408564,0,0,408564,40856,0,40856
53245,2018,323878,0,0,323878,32388,0,32388
55423,2018,380329,0,0,380329,38033,0,38033
58416,2018,383797,5040,0,388837,38380,504,38884
61511,2018,379637,0,0,379637,37964,0,37964
56759,2018,431533,0,0,431533,43153,0,43153
47356,2018,347931,0,0,347931,34793,0,34793
52624,2018,300196,0,0,300196,30020,0,30020
54968,2018,413785,0,0,413785,41378,0,41378
53607,2018,351262,0,0,351262,35126,0,35126
56666,2018,408263,0,0,408263,40826,0,40826
52391,2018,316141,0,0,316141,31614,0,31614
57164,2018,425710,0,0,425710,42571,0,42571
53389,2018,311796,0,0,311796,31180,0,31180
56892,2018,411408,0,0,411408,41141,0,41141
51982,2018,354486,0,0,354486,35449,0,35449
51858,2018,306174,0,0,306174,30617,0,30617
53401,2018,288750,0,0,288750,28875,0,28875
49665,2018,296141,0,0,296141,29614,0,29614
60284,2018,389144,0,0,389144,38914,0,38914
56237,2018,408179,0,0,408179,40818,0,40818
52627,2018,297215,0,0,297215,29722,0,29722
53757,2018,346893,0,0,346893,34689,0,34689
61143,2018,396897,0,0,396897,39690,0,39690
46697,2018,171519,0,0,171519,17152,0,17152
60614,2018,47298,0,0,47298,4730,0,4730
50276,2018,350456,0,0,350456,35046,0,35046
56774,2018,432448,7396,0,439844,43245,740,43984
61937,2018,439949,0,0,439949,43995,0,43995
46704,2018,38945,0,0,38945,3894,0,3894
56093,2018,369819,0,0,369819,36982,0,36982
58520,2018,315000,0,0,315000,31500,0,31500
52199,2018,306311,0,0,306311,30631,0,30631
52457,2018,335348,0,0,335348,33535,0,33535
55716,2018,450833,0,0,450833,45083,0,45083
61003,2018,419079,0,0,419079,41908,0,41908
61844,2018,381268,0,0,381268,38127,0,38127
59565,2018,445399,0,0,445399,44540,0,44540
57484,2018,451028,120,0,451148,45103,12,45115
56442,2018,427643,0,0,427643,42764,0,42764
52629,2018,346820,0,0,346820,34682,0,34682
51270,2018,303490,0,0,303490,30349,0,30349
50768,2018,323766,0,0,323766,32377,0,32377
57503,2018,207090,0,0,207090,20709,0,20709
52569,2018,374954,0,0,374954,37495,0,37495
48492,2018,351540,0,0,351540,35154,0,35154
53377,2018,301430,0,0,301430,30143,0,30143
48623,2018,224005,0,0,224005,22400,0,22400
52359,2018,349152,0,0,349152,34915,0,34915
56747,2018,347243,0,0,347243,34724,0,34724
48957,2018,315164,0,0,315164,31516,0,31516
60268,2018,415328,0,0,415328,41533,0,41533
55150,2018,427452,0,0,427452,42745,0,42745
55207,2018,379250,0,0,379250,37925,0,37925
48161,2018,299874,0,0,299874,29987,0,29987
56950,2018,406820,0,0,406820,40682,0,40682
50320,2018,348215,0,0,348215,34822,0,34822
50223,2018,294334,0,0,294334,29433,0,29433
58696,2018,449135,0,0,449135,44914,0,44914
50007,2018,322035,0,0,322035,32204,0,32204
51335,2018,356618,0,0,356618,35662,0,35662
61923,2018,386847,0,0,386847,38685,0,38685
54640,2018,401673,0,0,401673,40167,0,40167
52711,2018,321617,0,0,321617,32162,0,32162
58118,2018,132076,0,0,132076,13208,0,13208
55633,2018,379014,0,0,379014,37901,0,37901
49502,2018,338718,0,0,338718,33872,0,33872
52586,2018,326599,2000,0,328599,32660,200,32860
61900,2018,438584,0,0,438584,43858,0,43858
55593,2018,380999,0,0,380999,38100,0,38100
47945,2018,291800,0,0,291800,29180,0,29180
55822,2018,405929,0,0,405929,40593,0,40593
58846,2018,370479,0,0,370479,37048,0,37048
46748,2018,310456,0,0,310456,31046,0,31046
51605,2018,129469,0,0,129469,12947,0,12947
50681,2018,333838,0,0,333838,33384,0,33384
50224,2018,296746,0,0,296746,29675,0,29675
46696,2018,324000,0,0,324000,32400,0,32400
56106,2018,342347,0,0,342347,34235,0,34235
50878,2018,232950,0,0,232950,23295,0,23295
57157,2018,420080,0,0,420080,42008,0,42008
52495,2018,217284,0,0,217284,21728,0,21728
53609,2018,362008,0,0,362008,36201,0,36201
60084,2018,429608,0,0,429608,42961,0,42961
53785,2018,321796,0,0,321796,32180,0,32180
48811,2018,354642,0,0,354642,35464,0,35464
52133,2018,287286,0,0,287286,28729,0,28729
51468,2018,331406,0,0,331406,33141,0,33141
59481,2018,441691,0,0,441691,44169,0,44169
56178,2018,444263,0,0,444263,44426,0,44426
55886,2018,380060,0,0,380060,38006,0,38006
52195,2018,337524,0,0,337524,33752,0,33752
57621,2018,404272,0,0,404272,40427,0,40427
57261,2018,408921,0,0,408921,40892,0,40892
52421,2018,287182,0,0,287182,28718,0,28718
53091,2018,332697,0,0,332697,33270,0,33270
51551,2018,344629,0,0,344629,34463,0,34463
50262,2018,0,0,0,0,0,0,0
57292,2018,356106,0,0,356106,35611,0,35611
58663,2018,385161,0,0,385161,38516,0,38516
48277,2018,336344,0,0,336344,33634,0,33634
54993,2018,449214,0,0,449214,44921,0,44921
56690,2018,451676,0,0,451676,45168,0,45168
60390,2018,390416,0,0,390416,39042,0,39042
49699,2018,362225,0,0,362225,36222,0,36222
56068,2018,260209,0,0,260209,26021,0,26021
53544,2018,313900,0,0,313900,31390,0,31390
54233,2018,206934,0,0,206934,20693,0,20693
50010,2018,366301,0,0,366301,36630,0,36630
58677,2018,435160,0,0,435160,43516,0,43516
47808,2018,75208,0,0,75208,7521,0,7521
54892,2018,449180,0,0,449180,44918,0,44918
61180,2018,445897,0,0,445897,44590,0,44590
59751,2018,384280,0,0,384280,38428,0,38428
46723,2018,353340,0,0,353340,35334,0,35334
49958,2018,351965,0,0,351965,35196,0,35196
59028,2018,0,0,0,0,0,0,0
46648,2018,314870,0,0,314870,31487,0,31487
55897,2018,442872,0,0,442872,44287,0,44287
53756,2018,256872,0,0,256872,25687,0,25687
48553,2018,316135,0,0,316135,31614,0,31614
59321,2018,377808,0,0,377808,37781,0,37781
48421,2018,331731,0,0,331731,33173,0,33173
57885,2018,421746,0,0,421746,42175,0,42175
61044,2018,445896,0,0,445896,44590,0,44590
59456,2018,0,0,0,0,0,0,0
52767,2018,343427,0,0,343427,34343,0,34343
50824,2018,319788,0,0,319788,31979,0,31979
56286,2018,374248,0,0,374248,37425,0,37425
53964,2018,267716,0,0,267716,26772,0,26772
55209,2018,429108,0,0,429108,42911,0,42911
56364,2018,164827,90,0,164917,16483,9,16492
51501,2018,257073,0,0,257073,25707,0,25707
59997,2018,413211,0,0,413211,41321,0,41321
52135,2018,332914,0,0,332914,33291,0,33291
49795,2018,302609,0,0,302609,30261,0,30261
60901,2018,380991,0,0,380991,38099,0,38099
53946,2018,343989,0,0,343989,34399,0,34399
59234,2018,78877,0,0,78877,7888,0,7888
46890,2018,333669,0,0,333669,33367,0,33367
55438,2018,410332,0,0,410332,41033,0,41033
57499,2018,458904,0,0,458904,45890,0,45890
56065,2018,452100,0,0,452100,45210,0,45210
48507,2018,314375,0,0,314375,31438,0,31438
60639,2018,406344,0,0,406344,40634,0,40634
61122,2018,449009,0,0,449009,44901,0,44901
53685,2018,295941,0,0,295941,29594,0,29594
56551,2018,390557,0,0,390557,39056,0,39056
61048,2018,337671,0,0,337671,33767,0,33767
54143,2018,305753,0,0,305753,30575,0,30575
53945,2018,351600,0,0,351600,35160,0,35160
52776,2018,300876,0,0,300876,30088,0,30088
53040,2018,368624,0,0,368624,36862,0,36862
55959,2018,426286,0,0,426286,42629,0,42629
53240,2018,341026,0,0,341026,34103,0,34103
48675,2018,360354,0,0,360354,36035,0,36035
53619,2018,310388,0,0,310388,31039,0,31039
50249,2018,0,0,0,0,0,0,0
55486,2018,434820,0,0,434820,43482,0,43482
60262,2018,0,0,0,0,0,0,0
61334,2018,446970,0,0,446970,44697,0,44697
61330,2018,375386,0,0,375386,37539,0,37539
49034,2018,311812,0,0,311812,31181,0,31181
60771,2018,441325,0,0,441325,44132,0,44132
50832,2018,333027,0,0,333027,33303,0,33303
51953,2018,268546,0,0,268546,26855,0,26855
47263,2018,350352,0,0,350352,35035,0,35035
49092,2018,319824,0,0,319824,31982,0,31982
49131,2018,341465,0,0,341465,34146,0,34146
53556,2018,258366,0,0,258366,25837,0,25837
48290,2018,345867,0,0,345867,34587,0,34587
50538,2018,223761,0,0,223761,22376,0,22376
53949,2018,0,0,0,0,0,0,0
59324,2018,387492,0,0,387492,38749,0,38749
54054,2018,357382,0,0,357382,35738,0,35738
47831,2018,232731,0,0,232731,23273,0,23273
54715,2018,392012,0,0,392012,39201,0,39201
52406,2018,311178,0,0,311178,31118,0,31118
57248,2018,426010,0,0,426010,42601,0,42601
48442,2018,289686,0,0,289686,28969,0,28969
60230,2018,413453,0,0,413453,41345,0,41345
47770,2018,351536,0,0,351536,35154,0,35154
60192,2018,423408,0,0,423408,42341,0,42341
49753,2018,310138,0,0,310138,31014,0,31014
47166,2018,238300,114480,0,352780,23830,11448,35278
55725,2018,221673,0,0,221673,22167,0,22167
60037,2018,365609,520,0,366129,36561,52,36613
56081,2018,368657,0,0,368657,36866,0,36866
60425,2018,144294,0,0,144294,14429,0,14429
57665,2018,405206,0,0,405206,40521,0,40521
52155,2018,306490,0,0,306490,30649,0,30649
55558,2018,371326,0,0,371326,37133,0,37133
55977,2018,433644,0,0,433644,43364,0,43364
59857,2018,428800,0,0,428800,42880,0,42880
55520,2018,442872,0,0,442872,44287,0,44287
59333,2018,397213,0,0,397213,39721,0,39721
55612,2018,413554,0,0,413554,41355,0,41355
58924,2018,379080,0,0,379080,37908,0,37908
56692,2018,355306,0,0,355306,35531,0,35531
59889,2018,379420,0,0,379420,37942,0,37942
61800,2018,389543,0,0,389543,38954,0,38954
54257,2018,151788,0,0,151788,15179,0,15179
61519,2018,390636,0,0,390636,39064,0,39064
56677,2018,432631,0,0,432631,43263,0,43263
58216,2018,443004,0,0,443004,44300,0,44300
53275,2018,306180,0,0,306180,30618,0,30618
57738,2018,418673,0,0,418673,41867,0,41867
53977,2018,352451,0,0,352451,35245,0,35245
48456,2018,319107,0,0,319107,31911,0,31911
60957,2018,228199,0,0,228199,22820,0,22820
56064,2018,393010,0,0,393010,39301,0,39301
57061,2018,151038,0,0,151038,15104,0,15104
54521,2018,422580,0,0,422580,42258,0,42258
56896,2018,395112,0,0,395112,39511,0,39511
57456,2018,384778,0,0,384778,38478,0,38478
53080,2018,0,0,0,0,0,0,0
53442,2018,0,0,0,0,0,0,0
56765,2018,33412,0,0,33412,3341,0,3341
54710,2018,434993,0,0,434993,43499,0,43499
52268,2018,307292,45,0,307337,30729,4,30734
51376,2018,331133,0,0,331133,33113,0,33113
60040,2018,397311,21000,0,418311,39731,2100,41831
61698,2018,371466,0,0,371466,37147,0,37147
49827,2018,305877,0,0,305877,30588,0,30588
53266,2018,359600,0,0,359600,35960,0,35960
52811,2018,332558,0,0,332558,33256,0,33256
52021,2018,296999,0,0,296999,29700,0,29700
61402,2018,426471,0,0,426471,42647,0,42647
49854,2018,320213,0,0,320213,32021,0,32021
53484,2018,320990,0,0,320990,32099,0,32099
54545,2018,0,0,0,0,0,0,0
48335,2018,276200,0,0,276200,27620,0,27620
57510,2018,426447,0,0,426447,42645,0,42645
60875,2018,434472,0,0,434472,43447,0,43447
48446,2018,366126,0,0,366126,36613,0,36613
54607,2018,362158,0,0,362158,36216,0,36216
53018,2018,349782,0,0,349782,34978,0,34978
60099,2018,206723,0,0,206723,20672,0,20672
48641,2018,290745,0,0,290745,29074,0,29074
50541,2018,323725,0,0,323725,32372,0,32372
54208,2018,353232,0,0,353232,35323,0,35323
55166,2018,0,0,0,0,0,0,0
50794,2018,330860,0,0,330860,33086,0,33086
61775,2018,449486,0,0,449486,44949,0,44949
54946,2018,382247,0,0,382247,38225,0,38225
51207,2018,0,0,0,0,0,0,0
60009,2018,421186,0,0,421186,42119,0,42119
48764,2018,311431,0,0,311431,31143,0,31143
58529,2018,435564,0,0,435564,43556,0,43556
54051,2018,314624,0,0,314624,31462,0,31462
54101,2018,302354,0,0,302354,30235,0,30235
47966,2018,351578,0,0,351578,35158,0,35158
46724,2018,261272,0,0,261272,26127,0,26127
49718,2018,0,0,0,0,0,0,0
59198,2018,396440,0,0,396440,39644,0,39644
57872,2018,451975,0,0,451975,45198,0,45198
61774,2018,459223,0,0,459223,45922,0,45922
58906,2018,258891,0,0,258891,25889,0,25889
58122,2018,408499,0,0,408499,40850,0,40850
51873,2018,312829,0,0,312829,31283,0,31283
51869,2018,305880,0,0,305880,30588,0,30588
51001,2018,333190,0,0,333190,33319,0,33319
48125,2018,0,0,0,0,0,0,0
61114,2018,312630,0,0,312630,31263,0,31263
58768,2018,438121,0,0,438121,43812,0,43812
51639,2018,346470,0,0,346470,34647,0,34647
52855,2018,354438,0,0,354438,35444,0,35444
57705,2018,237810,0,0,237810,23781,0,23781
53589,2018,316072,0,0,316072,31607,0,31607
50069,2018,350506,0,0,350506,35051,0,35051
59844,2018,372780,0,0,372780,37278,0,37278
54052,2018,328683,0,0,328683,32868,0,32868
53722,2018,354584,0,0,354584,35458,0,35458
46839,2018,275955,0,0,275955,27596,0,27596
47041,2018,313200,0,0,313200,31320,0,31320
60580,2018,416093,0,0,416093,41609,0,41609
54925,2018,398837,0,0,398837,39884,0,39884
55949,2018,343039,0,0,343039,34304,0,34304
56901,2018,383975,0,0,383975,38398,0,38398
55198,2018,450252,208,0,450460,45025,21,45046
58026,2018,440338,0,0,440338,44034,0,44034
50599,2018,310424,0,0,310424,31042,0,31042
56830,2018,358112,0,0,358112,35811,0,35811
56566,2018,393880,0,0,393880,39388,0,39388
48184,2018,363338,0,0,363338,36334,0,36334
59074,2018,420975,0,0,420975,42098,0,42098
49694,2018,295449,0,0,295449,29545,0,29545
54275,2018,339368,0,0,339368,33937,0,33937
53519,2018,342828,0,0,342828,34283,0,34283
54637,2018,417197,0,0,417197,41720,0,41720
53481,2018,315000,0,0,315000,31500,0,31500
56533,2018,383897,0,0,383897,38390,0,38390
59468,2018,298207,0,0,298207,29821,0,29821
52160,2018,322524,0,0,322524,32252,0,32252
52119,2018,0,0,0,0,0,0,0
62954,2018,615202,0,0,615202,61520,0,61520
65386,2018,490007,0,0,490007,49001,0,49001
69514,2018,483830,0,0,483830,48383,0,48383
62257,2018,573729,0,0,573729,57373,0,57373
75808,2018,634041,0,0,634041,63404,0,63404
68438,2018,510881,0,0,510881,51088,0,51088
74583,2018,0,72900,0,72900,0,7290,7290
64703,2018,424648,0,0,424648,42465,0,42465
73538,2018,444361,0,0,444361,44436,0,44436
67876,2018,512883,0,0,512883,51288,0,51288
71449,2018,548531,0,0,548531,54853,0,54853
66571,2018,0,0,0,0,0,0,0
72503,2018,46262,0,0,46262,4626,0,4626
76763,2018,0,0,0,0,0,0,0
73064,2018,519867,0,0,519867,51987,0,51987
69761,2018,210294,0,0,210294,21029,0,21029
69693,2018,278479,0,0,278479,27848,0,27848
62643,2018,503364,0,0,503364,50336,0,50336
64751,2018,472926,0,0,472926,47293,0,47293
74447,2018,492312,0,0,492312,49231,0,49231
75414,2018,537179,0,0,537179,53718,0,53718
71900,2018,463957,0,0,463957,46396,0,46396
73144,2018,160455,0,0,160455,16046,0,16046
70141,2018,435701,0,0,435701,43570,0,43570
62528,2018,471413,0,0,471413,47141,0,47141
73810,2018,461124,0,0,461124,46112,0,46112
62506,2018,442986,0,0,442986,44299,0,44299
68221,2018,419827,0,0,419827,41983,0,41983
64257,2018,547890,0,0,547890,54789,0,54789
62882,2018,566614,0,0,566614,56661,0,56661
72784,2018,396724,0,0,396724,39672,0,39672
71675,2018,446127,0,0,446127,44613,0,44613
73567,2018,519466,0,0,519466,51947,0,51947
75238,2018,459568,0,0,459568,45957,0,45957
73623,2018,554977,0,0,554977,55498,0,55498
65242,2018,453055,0,0,453055,45306,0,45306
75950,2018,523739,0,0,523739,52374,0,52374
76187,2018,579854,0,0,579854,57985,0,57985
67787,2018,414792,0,0,414792,41479,0,41479
62447,2018,461330,0,0,461330,46133,0,46133
62750,2018,473317,0,0,473317,47332,0,47332
62960,2018,634282,0,0,634282,63428,0,63428
76266,2018,512025,0,0,512025,51202,0,51202
66844,2018,439724,0,0,439724,43972,0,43972
65756,2018,464088,0,0,464088,46409,0,46409
71969,2018,496362,0,0,496362,49636,0,49636
75157,2018,518463,45581,0,564044,51846,4558,56404
68178,2018,479400,0,0,479400,47940,0,47940
64017,2018,421846,0,0,421846,42185,0,42185
71087,2018,495384,0,0,495384,49538,0,49538
62218,2018,503760,0,0,503760,50376,0,50376
65033,2018,547222,0,0,547222,54722,0,54722
72039,2018,481525,0,0,481525,48152,0,48152
67124,2018,409376,0,0,409376,40938,0,40938
74895,2018,502182,0,0,502182,50218,0,50218
67249,2018,587581,0,0,587581,58758,0,58758
71829,2018,213471,0,0,213471,21347,0,21347
65349,2018,569987,0,0,569987,56999,0,56999
73239,2018,459227,0,0,459227,45923,0,45923
65769,2018,429648,15622,0,445270,42965,1562,44527
64512,2018,460838,0,0,460838,46084,0,46084
62735,2018,574368,0,0,574368,57437,0,57437
68505,2018,251068,0,0,251068,25107,0,25107
73966,2018,452855,32220,0,485075,45286,3222,48508
76842,2018,497625,0,0,497625,49762,0,49762
65124,2018,595063,0,0,595063,59506,0,59506
63283,2018,580213,0,0,580213,58021,0,58021
72732,2018,489503,0,0,489503,48950,0,48950
64124,2018,442860,0,0,442860,44286,0,44286
70944,2018,0,0,0,0,0,0,0
67078,2018,488256,0,0,488256,48826,0,48826
75796,2018,460638,0,0,460638,46064,0,46064
70535,2018,0,0,0,0,0,0,0
67528,2018,472224,0,0,472224,47222,0,47222
72798,2018,613326,0,0,613326,61333,0,61333
67457,2018,603144,0,0,603144,60314,0,60314
66107,2018,442860,0,0,442860,44286,0,44286
73450,2018,534376,0,0,534376,53438,0,53438
69976,2018,474492,0,0,474492,47449,0,47449
77526,2018,464901,0,0,464901,46490,0,46490
67923,2018,494422,0,0,494422,49442,0,49442
64099,2018,411680,0,0,411680,41168,0,41168
67757,2018,449059,0,0,449059,44906,0,44906
65369,2018,599156,0,0,599156,59916,0,59916
67519,2018,503229,0,0,503229,50323,0,50323
68740,2018,441305,0,0,441305,44130,0,44130
75282,2018,294516,0,0,294516,29452,0,29452
62429,2018,404102,0,0,404102,40410,0,40410
69612,2018,472238,0,0,472238,47224,0,47224
63889,2018,547420,0,0,547420,54742,0,54742
77636,2018,527889,0,0,527889,52789,0,52789
70997,2018,518547,0,0,518547,51855,0,51855
65639,2018,385818,0,0,385818,38582,0,38582
63181,2018,513589,0,0,513589,51359,0,51359
71874,2018,447924,0,0,447924,44792,0,44792
75641,2018,545004,0,0,545004,54500,0,54500
76697,2018,273695,0,0,273695,27370,0,27370
62258,2018,561794,0,0,561794,56179,0,56179
73089,2018,329587,0,0,329587,32959,0,32959
76949,2018,478211,0,0,478211,47821,0,47821
77626,2018,555247,0,0,555247,55525,0,55525
66847,2018,400208,0,0,400208,40021,0,40021
63552,2018,486491,0,0,486491,48649,0,48649
77645,2018,552400,0,0,552400,55240,0,55240
69828,2018,468321,0,0,468321,46832,0,46832
75235,2018,481680,0,0,481680,48168,0,48168
67742,2018,534204,0,0,534204,53420,0,53420
72604,2018,500704,0,0,500704,50070,0,50070
69180,2018,498893,0,0,498893,49889,0,49889
67569,2018,464768,0,0,464768,46477,0,46477
68598,2018,428383,0,0,428383,42838,0,42838
69782,2018,542122,0,0,542122,54212,0,54212
70993,2018,460323,0,0,460323,46032,0,46032
65114,2018,481288,0,0,481288,48129,0,48129
62647,2018,468753,0,0,468753,46875,0,46875
74298,2018,519542,120,0,519662,51954,12,51966
77271,2018,462282,0,0,462282,46228,0,46228
64714,2018,603768,7000,0,610768,60377,700,61077
66470,2018,421090,0,0,421090,42109,0,42109
65564,2018,312917,0,0,312917,31292,0,31292
73355,2018,518503,0,0,518503,51850,0,51850
66610,2018,474844,0,0,474844,47484,0,47484
69307,2018,366760,0,0,366760,36676,0,36676
74696,2018,595700,0,0,595700,59570,0,59570
63742,2018,631677,0,0,631677,63168,0,63168
73591,2018,486009,0,0,486009,48601,0,48601
71762,2018,613830,0,0,613830,61383,0,61383
62359,2018,553992,250,0,554242,55399,25,55424
75529,2018,507699,0,0,507699,50770,0,50770
70764,2018,351552,0,0,351552,35155,0,35155
64891,2018,207252,0,0,207252,20725,0,20725
69977,2018,570813,0,0,570813,57081,0,57081
64316,2018,450591,0,0,450591,45059,0,45059
67724,2018,235735,0,0,235735,23574,0,23574
64916,2018,457254,0,0,457254,45725,0,45725
63715,2018,323652,0,0,323652,32365,0,32365
64468,2018,0,0,0,0,0,0,0
70395,2018,477608,0,0,477608,47761,0,47761
77354,2018,0,0,0,0,0,0,0
77631,2018,503438,0,0,503438,50344,0,50344
67052,2018,460543,0,0,460543,46054,0,46054
63945,2018,605126,0,0,605126,60513,0,60513
75803,2018,557630,0,0,557630,55763,0,55763
76283,2018,617675,0,0,617675,61768,0,61768
62970,2018,533749,0,0,533749,53375,0,53375
71242,2018,443234,0,0,443234,44323,0,44323
65015,2018,588685,0,0,588685,58868,0,58868
63032,2018,453075,0,0,453075,45308,0,45308
67405,2018,486458,0,0,486458,48646,0,48646
62423,2018,0,0,0,0,0,0,0
76780,2018,476344,0,0,476344,47634,0,47634
62459,2018,486541,0,0,486541,48654,0,48654
63378,2018,598172,0,0,598172,59817,0,59817
74976,2018,489924,0,0,489924,48992,0,48992
64686,2018,553803,0,0,553803,55380,0,55380
65530,2018,485116,0,0,485116,48512,0,48512
77097,2018,543905,0,0,543905,54390,0,54390
63450,2018,431318,0,0,431318,43132,0,43132
64343,2018,477082,0,0,477082,47708,0,47708
72949,2018,526446,0,0,526446,52645,0,52645
75731,2018,556124,0,0,556124,55612,0,55612
72158,2018,458824,0,0,458824,45882,0,45882
76200,2018,497096,0,0,497096,49710,0,49710
70599,2018,248523,0,0,248523,24852,0,24852
71358,2018,442872,0,0,442872,44287,0,44287
68171,2018,475773,0,0,475773,47577,0,47577
65830,2018,456782,0,0,456782,45678,0,45678
71009,2018,570555,0,0,570555,57056,0,57056
62380,2018,436889,0,0,436889,43689,0,43689
65615,2018,503760,0,0,503760,50376,0,50376
70670,2018,568874,0,0,568874,56887,0,56887
71759,2018,606562,0,0,606562,60656,0,60656
69710,2018,499670,0,0,499670,49967,0,49967
71783,2018,278472,0,0,278472,27847,0,27847
67268,2018,463800,0,0,463800,46380,0,46380
75135,2018,544272,0,0,544272,54427,0,54427
73322,2018,506993,0,0,506993,50699,0,50699
73932,2018,570736,0,0,570736,57074,0,57074
68927,2018,461136,45000,0,506136,46114,4500,50614
62376,2018,590496,0,0,590496,59050,0,59050
62855,2018,571901,0,0,571901,57190,0,57190
66723,2018,483205,0,0,483205,48320,0,48320
67580,2018,514928,0,0,514928,51493,0,51493
70135,2018,465969,0,0,465969,46597,0,46597
62279,2018,0,0,0,0,0,0,0
68299,2018,451772,0,0,451772,45177,0,45177
70656,2018,459099,0,0,459099,45910,0,45910
75327,2018,514499,0,0,514499,51450,0,51450
70487,2018,351540,0,0,351540,35154,0,35154
77109,2018,547055,0,0,547055,54706,0,54706
76257,2018,625524,0,0,625524,62552,0,62552
68845,2018,427650,0,0,427650,42765,0,42765
