,id_n,Year,ADJST_TAXABLE_INCOME_M_9
10931,1001460,2024,2185969.0
10932,1001553,2024,7783.7
10933,1001753,2024,0.0
10934,1001808,2024,56595.32
10935,1001959,2024,25817.0
10936,1002065,2024,150000.0
10937,1002182,2024,0.0
10938,1002613,2024,1860.0
10939,1002713,2024,31983.0
10940,1003108,2024,1028780.71
10941,1003229,2024,2506.66
10942,1003247,2024,817767.35
10943,1003344,2024,0.0
10944,1003436,2024,76.0
10945,1003485,2024,698190.25
10946,1003520,2024,0.0
10947,1003577,2024,0.0
10948,1004287,2024,0.0
10949,1004480,2024,0.0
10950,1004581,2024,4401141.0
10951,1004649,2024,13429468.24
10952,1004819,2024,1200797.0
10953,1005017,2024,3225282.35
10954,1005157,2024,0.0
10955,1005305,2024,101020.0
10956,1005445,2024,10858.0
10957,1005639,2024,148364.3
10958,1005649,2024,2581.13
10959,1005697,2024,19482.5
10960,1005712,2024,102348.0
10961,1006079,2024,273100.07
10962,1006234,2024,672304.0
10963,1006348,2024,378106.0
10964,1006605,2024,0.0
10965,1006677,2024,0.45
10966,1006756,2024,1231159.0
10967,1007054,2024,0.0
10968,1007205,2024,3263458.6
10969,1007353,2024,1676060.0
10970,1007439,2024,22222838.0
10971,1007517,2024,3467573.0
10972,1007871,2024,441620.0
10973,1007918,2024,556493.0
10974,1008349,2024,1231763.61
10975,1008553,2024,1390269.0
10976,1008667,2024,8323.0
10977,1008975,2024,0.0
10978,1008985,2024,661042.0
10979,1009079,2024,0.0
10980,1009251,2024,0.0
10981,1009293,2024,31125551.0
10982,1009324,2024,1676496.0
10983,1009527,2024,0.0
10984,1009641,2024,1167.0
10985,1009710,2024,0.0
10986,1009774,2024,1389281.0
10987,1010118,2024,0.0
10988,1010258,2024,39000.0
10989,1010499,2024,237776.67
10990,1010501,2024,0.0
10991,1010592,2024,0.0
10992,1010713,2024,225494.12
10993,1010910,2024,1213.55
10994,1010996,2024,8064641.3
10995,1011169,2024,0.0
10996,1011323,2024,40589968.2
10997,1011407,2024,0.0
10998,1011615,2024,0.0
10999,1011923,2024,0.0
11000,1012284,2024,0.0
11001,1012305,2024,326213960.0
11002,1012417,2024,0.0
11003,1012622,2024,0.0
11004,1012719,2024,1046.34
11005,1012833,2024,0.0
11006,1013131,2024,0.0
11007,1013170,2024,0.0
11008,1013341,2024,494130.0
11009,1013450,2024,139100.0
11010,1013509,2024,15.0
11011,1013524,2024,6706571.0
11012,1013548,2024,103710.0
11013,1013593,2024,0.0
11014,1013768,2024,305895.0
11015,1013892,2024,847424.0
11016,1013937,2024,0.0
11017,1013980,2024,0.0
11018,1014065,2024,57652.0
11019,1014315,2024,0.0
11020,1014811,2024,225003.5
11021,1014951,2024,57431540.0
11022,1014974,2024,234000.0
11023,1015010,2024,0.0
11024,1015017,2024,22705737.1
11025,1015154,2024,0.0
11026,1015374,2024,0.0
11027,1015472,2024,0.0
11028,1015539,2024,9130015.0
11029,1015627,2024,0.0
11030,1015657,2024,1263131.0
11031,1015995,2024,0.0
11032,1016018,2024,0.0
11033,1016196,2024,0.0
11034,1016492,2024,0.0
11035,1016666,2024,0.0
11036,1017066,2024,278825.0
11037,1017268,2024,19027629.0
11038,1017295,2024,0.0
11039,1017427,2024,0.0
11040,1017550,2024,0.0
11041,1017689,2024,1310430.8
11042,1017745,2024,1.0
11043,1017923,2024,0.0
11044,1017972,2024,88834532.3
11045,1018002,2024,0.0
11046,1018307,2024,2040728.65
11047,1018342,2024,68050.0
11048,1018386,2024,0.0
11049,1018410,2024,2475.0
11050,1018522,2024,7288632.0
11051,1018552,2024,4107583.0
11052,1018614,2024,0.0
11053,1018712,2024,2622316.0
11054,1018845,2024,0.0
11055,1019288,2024,0.0
11056,1019469,2024,107224.92
11057,1019482,2024,2.0
11058,1019497,2024,0.0
11059,1019583,2024,3368662.0
11060,1019889,2024,4448315.59
11061,1019900,2024,0.0
11062,1019969,2024,0.0
11063,1020070,2024,3331073.5
11064,1020094,2024,0.0
11065,1020116,2024,0.0
11066,1020178,2024,4188814.58
11067,1020189,2024,0.0
11068,1020523,2024,2211756.75
11069,1020598,2024,786604.0
11070,1020681,2024,0.0
11071,1020720,2024,0.0
11072,1020757,2024,3015474.62
11073,1020857,2024,0.0
11074,1020894,2024,0.0
11075,1020895,2024,0.0
11076,1021221,2024,4713300.05
11077,1021376,2024,846459.73
11078,1021588,2024,0.0
11079,1022448,2024,25313.57
11080,1022497,2024,445000.0
11081,1022545,2024,0.0
11082,1022580,2024,0.0
11083,1022678,2024,2658478.6
11084,1022728,2024,0.0
11085,1022811,2024,1024065.0
11086,1022812,2024,41109.0
11087,1022817,2024,0.0
11088,1022890,2024,0.0
11089,1022955,2024,0.0
11090,1023075,2024,0.0
11091,1023260,2024,801798.35
11092,1023358,2024,178932.0
11093,1023367,2024,0.0
11094,1023424,2024,17321996.0
11095,1023479,2024,12781121.0
11096,1023608,2024,3338401.85
11097,1023621,2024,0.0
11098,1023939,2024,46042109.0
11099,1023957,2024,82873150.9
11100,1024002,2024,772065.0
11101,1024038,2024,0.0
11102,1024257,2024,9503750.0
11103,1024306,2024,1.0
11104,1024503,2024,0.0
11105,1024581,2024,1171052.0
11106,1024656,2024,0.0
11107,1025097,2024,0.0
11108,1025163,2024,2127127.5
11109,1025296,2024,8910776.86
11110,1025436,2024,545497.0
11111,1025620,2024,0.0
11112,1025665,2024,27838543.0
11113,1025807,2024,0.0
11114,1025934,2024,3657415.0
11115,1026013,2024,19514517.0
11116,1026018,2024,0.0
11117,1026035,2024,3893573.0
11118,1026149,2024,2342665.0
11119,1026365,2024,3825807.0
11120,1026729,2024,0.0
11121,1026838,2024,21577022.15
11122,1027103,2024,0.0
11123,1027180,2024,2393246.0
11124,1027292,2024,0.0
11125,1027430,2024,0.0
11126,1027527,2024,623.0
11127,1027885,2024,4119.0
11128,1027926,2024,0.0
11129,1028077,2024,133108.0
11130,1028340,2024,115332.0
11131,1028424,2024,106254.17
11132,1028434,2024,1.0
11133,1028571,2024,0.0
11134,1028834,2024,9292441.38
11135,1029082,2024,4137082.0
11136,1029170,2024,257758.0
11137,1029318,2024,0.0
11138,1029512,2024,1396712691.99
11139,1029911,2024,105487.5
11140,1030431,2024,0.0
11141,1030662,2024,0.0
11142,1030858,2024,3225657.0
11143,1030935,2024,9971.39
11144,1031255,2024,37885136.0
11145,1031430,2024,25159.15
11146,1031676,2024,138519139.1
11147,1031714,2024,1658.0
11148,1031754,2024,36431608.0
11149,1031884,2024,0.0
11150,1031892,2024,665667.0
11151,1031953,2024,1337990.0
11152,1032045,2024,25311460.0
11153,1032563,2024,149768.0
11154,1032742,2024,0.0
11155,1032895,2024,0.0
11156,1032911,2024,145924.0
11157,1032927,2024,22445760.95
11158,1032980,2024,0.0
11159,1033079,2024,1356120.0
11160,1033310,2024,0.0
11161,1033517,2024,35132.0
11162,1033674,2024,0.0
11163,1033683,2024,103495.0
11164,1033816,2024,79732.0
11165,1033911,2024,939453.0
11166,1033930,2024,1776981.0
11167,1033933,2024,0.0
11168,1034262,2024,31458.0
11169,1034332,2024,46023760.13
11170,1034411,2024,5116230.0
11171,1034459,2024,612132.0
11172,1034564,2024,2678.0
11173,1034590,2024,9737.0
11174,1034792,2024,30000.0
11175,1034817,2024,0.0
11176,1034835,2024,0.0
11177,1034880,2024,416773.0
11178,1035024,2024,778703.0
11179,1035251,2024,0.0
11180,1035311,2024,0.0
11181,1035437,2024,0.0
11182,1035612,2024,0.0
11183,1035643,2024,0.0
11184,1035690,2024,1017683.05
11185,1035705,2024,0.0
11186,1035732,2024,0.0
11187,1036093,2024,0.0
11188,1036235,2024,0.0
11189,1036283,2024,55352703.15
11190,1036645,2024,0.0
11191,1036689,2024,0.0
11192,1036830,2024,2619399.0
11193,1036845,2024,5951401.72
11194,1037026,2024,0.0
11195,1037603,2024,0.05
11196,1037879,2024,0.0
11197,1037919,2024,0.0
11198,1038180,2024,0.0
11199,1038352,2024,107250.55
11200,1038408,2024,13247850.69
11201,1038416,2024,300925.0
11202,1038526,2024,866740.0
11203,1038579,2024,0.0
11204,1038591,2024,0.0
11205,1038655,2024,1.0
11206,1039226,2024,675084.0
11207,1039277,2024,496130.0
11208,1039343,2024,1.0
11209,1039402,2024,925586.0
11210,1039506,2024,745762.4
11211,1039533,2024,10871573.0
11212,1039634,2024,0.0
11213,1039740,2024,1951733.0
11214,1039752,2024,1762112.0
11215,1040071,2024,15349.0
11216,1040079,2024,0.0
11217,1040085,2024,28483368.62
11218,1040109,2024,0.0
11219,1040154,2024,80849474.73
11220,1040300,2024,1.0
11221,1040319,2024,1533406.38
11222,1040377,2024,0.0
11223,1040386,2024,0.0
11224,1040422,2024,49454825.0
11225,1040432,2024,1180499.0
11226,1040478,2024,231655037.0
11227,1040614,2024,229213.35
11228,1041054,2024,0.0
11229,1041064,2024,1276438.69
11230,1041462,2024,0.0
11231,1041510,2024,114.08
11232,1041673,2024,82347.0
11233,1041765,2024,0.0
11234,1041965,2024,18886322.7
11235,1042267,2024,853168.95
11236,1042815,2024,47659.0
11237,1042824,2024,91995.0
11238,1043081,2024,43622189.0
11239,1043111,2024,989477.0
11240,1043225,2024,0.0
11241,1043301,2024,0.0
11242,1043463,2024,2016.98
11243,1043604,2024,1008608.0
11244,1043677,2024,0.0
11245,1044064,2024,424884.0
11246,1044178,2024,0.0
11247,1044344,2024,0.0
11248,1044361,2024,0.0
11249,1044455,2024,308083.0
11250,1044715,2024,522910.0
11251,1044752,2024,0.0
11252,1044756,2024,0.0
11253,1044909,2024,0.0
11254,1045274,2024,0.0
11255,1045386,2024,72106.0
11256,1045621,2024,319970.95
11257,1045700,2024,92900.0
11258,1045741,2024,3074731.25
11259,1045791,2024,40708490.0
11260,1045793,2024,824393.0
11261,1045842,2024,5403.0
11262,1045844,2024,1.0
11263,1046108,2024,0.0
11264,1046248,2024,0.0
11265,1046326,2024,236558.65
11266,1046342,2024,24282778.05
11267,1046698,2024,0.0
11268,1046790,2024,39658722.0
11269,1046944,2024,133437.0
11270,1047016,2024,55817718.25
11271,1047191,2024,29976.27
11272,1047196,2024,1.0
11273,1047271,2024,2155665.0
11274,1047284,2024,0.0
11275,1047348,2024,250053.34
11276,1047550,2024,302331.3
11277,1047880,2024,0.0
11278,1047954,2024,0.0
11279,1048252,2024,22577913.28
11280,1048343,2024,45403.0
11281,1049241,2024,0.0
11282,1049395,2024,0.0
11283,1049442,2024,915108.0
11284,1049466,2024,0.0
11285,1049695,2024,195825.25
11286,1049841,2024,4180.0
11287,1050121,2024,1433636.3
11288,1050280,2024,66555.85
11289,1050314,2024,0.0
11290,1050380,2024,98885.03
11291,1050421,2024,0.0
11292,1050579,2024,1300334.0
11293,1050642,2024,1265480.0
11294,1051014,2024,1522531.0
11295,1051333,2024,26734009.0
11296,1051752,2024,0.0
11297,1051838,2024,1177065.25
11298,1051891,2024,7666931.9
11299,1051898,2024,0.0
11300,1051997,2024,0.0
11301,1052034,2024,0.0
11302,1052092,2024,0.0
11303,1052095,2024,1682251.95
11304,1052192,2024,0.0
11305,1052284,2024,143675990.0
11306,1052356,2024,389628.0
11307,1052433,2024,0.0
11308,1052475,2024,0.0
11309,1052495,2024,280856.0
11310,1052606,2024,48585643.32
11311,1052608,2024,1256527.5
11312,1052708,2024,1964813.0
11313,1052928,2024,5666144.14
11314,1053036,2024,108479.0
11315,1053063,2024,11793.0
11316,1053160,2024,50.0
11317,1053251,2024,0.0
11318,1053360,2024,556.0
11319,1053586,2024,0.0
11320,1053626,2024,0.0
11321,1053856,2024,0.0
11322,1053938,2024,998417.0
11323,1053997,2024,0.0
11324,1054069,2024,0.0
11325,1054158,2024,19431.0
11326,1054187,2024,0.0
11327,1054287,2024,202290.84
11328,1054322,2024,4866946.0
11329,1054439,2024,6537660.6
11330,1054457,2024,0.0
11331,1054629,2024,1.0
11332,1054690,2024,9632.0
11333,1054768,2024,0.0
11334,1055100,2024,2504729.14
11335,1055101,2024,3564836.0
11336,1055162,2024,1136.0
11337,1055179,2024,3243390.0
11338,1055272,2024,0.0
11339,1055468,2024,0.0
11340,1055533,2024,0.0
11341,1055578,2024,984331.0
11342,1055704,2024,44509.3
11343,1055791,2024,0.0
11344,1056089,2024,1877557.8
11345,1056178,2024,0.0
11346,1056204,2024,0.0
11347,1056249,2024,6848021.0
11348,1056311,2024,11393272.4
11349,1056417,2024,3397235.0
11350,1056743,2024,0.0
11351,1056969,2024,526737.0
11352,1057047,2024,2649400.0
11353,1057617,2024,399521.0
11354,1057666,2024,1215149.0
11355,1057759,2024,992907.05
11356,1057845,2024,18052163.0
11357,1057912,2024,0.0
11358,1057926,2024,0.0
11359,1057942,2024,0.0
11360,1057974,2024,295266.34
11361,1058080,2024,1000000.0
11362,1058108,2024,0.0
11363,1058130,2024,198040.0
11364,1058153,2024,19643.0
11365,1058228,2024,164995.0
11366,1058232,2024,0.0
11367,1058253,2024,851479.0
11368,1058269,2024,0.0
11369,1058371,2024,0.0
11370,1058415,2024,32583751.75
11371,1058497,2024,0.0
11372,1058795,2024,365286.0
11373,1059109,2024,0.0
11374,1059153,2024,99220969.2
11375,1059289,2024,0.0
11376,1059339,2024,0.0
11377,1059438,2024,0.0
11378,1059764,2024,10151139.41
11379,1059803,2024,0.0
11380,1059892,2024,4826320.0
11381,1060868,2024,0.0
11382,1060883,2024,81002.0
11383,1060986,2024,0.0
11384,1061373,2024,0.0
11385,1061410,2024,0.0
11386,1061509,2024,0.0
11387,1061655,2024,0.0
11388,1061967,2024,0.0
11389,1061968,2024,12968.0
11390,1062064,2024,0.0
11391,1062070,2024,5351955.0
11392,1062143,2024,1843478.0
11393,1062238,2024,26546.0
11394,1062249,2024,0.0
11395,1062307,2024,0.0
11396,1062395,2024,18491672.0
11397,1062567,2024,0.0
11398,1062584,2024,444494.85
11399,1063282,2024,0.0
11400,1063325,2024,0.0
11401,1063413,2024,8130819.0
11402,1063586,2024,1020826.44
11403,1063853,2024,7670.0
11404,1063894,2024,0.0
11405,1064047,2024,2436860.0
11406,1064391,2024,229125.0
11407,1064399,2024,521926.0
11408,1064728,2024,1691400.0
11409,1065044,2024,3184888.6
11410,1065080,2024,0.0
11411,1065153,2024,356008.0
11412,1065277,2024,0.0
11413,1065508,2024,2519775.33
11414,1066009,2024,215805701.0
11415,1066092,2024,876598.0
11416,1066222,2024,4613037.1
11417,1066387,2024,0.0
11418,1066574,2024,540951.04
11419,1066725,2024,1575018.0
11420,1066820,2024,34632232.2
11421,1067356,2024,73580970.0
11422,1067475,2024,7067514.0
11423,1067630,2024,0.0
11424,1067748,2024,413817.0
11425,1067941,2024,3395.0
11426,1068026,2024,85108.3
11427,1068027,2024,0.0
11428,1068255,2024,0.0
11429,1068258,2024,0.0
11430,1068518,2024,8131483.34
11431,1068527,2024,0.0
11432,1068572,2024,252694.0
11433,1068851,2024,0.0
11434,1069100,2024,105394.44
11435,1069170,2024,1043186.4
11436,1069264,2024,194546.0
11437,1069302,2024,7058.0
11438,1069438,2024,0.0
11439,1069441,2024,132664.0
11440,1069554,2024,5822170.0
11441,1069630,2024,0.0
11442,1069647,2024,902995.0
11443,1069815,2024,387259.75
11444,1069856,2024,0.0
11445,1069879,2024,0.0
11446,1069981,2024,2112815.85
11447,1070095,2024,357623.0
11448,1070320,2024,26418.0
11449,1070381,2024,1787982.0
11450,1070834,2024,9625023.4
11451,1070897,2024,32182639.0
11452,1070959,2024,0.0
11453,1071033,2024,158771.0
11454,1071181,2024,0.0
11455,1071205,2024,2657770.0
11456,1071688,2024,479311.0
11457,1071741,2024,0.0
11458,1071812,2024,0.0
11459,1071951,2024,0.0
11460,1072021,2024,0.0
11461,1072295,2024,233275.0
11462,1072341,2024,0.0
11463,1072442,2024,409822.0
11464,1072706,2024,469971.0
11465,1072710,2024,73665990.0
11466,1072914,2024,2353209.0
11467,1072918,2024,106.0
11468,1073486,2024,451766.15
11469,1073582,2024,14826953.5
11470,1074004,2024,0.0
11471,1074093,2024,0.0
11472,1074126,2024,125063.0
11473,1074163,2024,0.0
11474,1074240,2024,6134671.49
11475,1074286,2024,0.0
11476,1074465,2024,0.0
11477,1074514,2024,66.66
11478,1074641,2024,8756230.0
11479,1074651,2024,10009.0
11480,1075045,2024,0.0
11481,1075315,2024,2650986.0
11482,1075336,2024,0.0
11483,1075523,2024,0.0
11484,1075600,2024,0.0
11485,1075626,2024,510879.0
11486,1075751,2024,1219115.0
11487,1075929,2024,49022.0
11488,1076035,2024,0.0
11489,1076356,2024,267487.0
11490,1076529,2024,0.0
11491,1076677,2024,0.0
11492,1076690,2024,0.0
11493,1076814,2024,0.0
11494,1077154,2024,17408.8
11495,1077298,2024,0.0
11496,1077549,2024,0.0
11497,1077792,2024,9303320.0
11498,1077909,2024,55853.0
11499,1078119,2024,0.0
11500,1078237,2024,0.0
11501,1078532,2024,0.0
11502,1078544,2024,0.0
11503,1078591,2024,113327.33
11504,1078600,2024,0.0
11505,1078601,2024,0.0
11506,1078783,2024,3504536.75
11507,1078889,2024,0.0
11508,1079029,2024,4969582.0
11509,1079181,2024,23703.0
11510,1079230,2024,0.0
11511,1079382,2024,1.0
11512,1079401,2024,745107.0
11513,1079492,2024,0.0
11514,1079528,2024,192499.55
11515,1079647,2024,350604.0
11516,1079921,2024,0.0
11517,1080101,2024,0.0
11518,1080760,2024,44710.0
11519,1080844,2024,0.0
11520,1080862,2024,2533046.0
11521,1080862,2024,4578502.38
11522,1081015,2024,4192398.1
11523,1081129,2024,376018.15
11524,1081201,2024,8674.1
11525,1081334,2024,0.0
11526,1081574,2024,3366346.0
11527,1081657,2024,1369303.0
11528,1081825,2024,392584.0
11529,1081898,2024,0.0
11530,1081991,2024,0.0
11531,1082436,2024,0.0
11532,1082696,2024,0.0
11533,1082697,2024,8450.0
11534,1082976,2024,616948.0
11535,1083437,2024,266430.06
11536,1083504,2024,0.0
11537,1083525,2024,0.0
11538,1083584,2024,4936649.0
11539,1083743,2024,0.0
11540,1083797,2024,0.0
11541,1083822,2024,0.0
11542,1083877,2024,1531934.0
11543,1083958,2024,1051071.5
11544,1084027,2024,30700.0
11545,1084047,2024,0.0
11546,1084407,2024,0.0
11547,1084810,2024,67786245.94
11548,1085029,2024,0.0
11549,1085112,2024,11153.0
11550,1085116,2024,154000.0
11551,1085186,2024,17458400.25
11552,1085396,2024,5855360.0
11553,1085489,2024,0.0
11554,1085623,2024,0.0
11555,1085842,2024,0.0
11556,1085844,2024,0.0
11557,1085925,2024,0.0
11558,1086118,2024,0.0
11559,1086305,2024,1008046.66
11560,1086608,2024,0.0
11561,1086616,2024,151167.0
11562,1086666,2024,0.0
11563,1086779,2024,7959.0
11564,1086792,2024,26551.0
11565,1087062,2024,56138.0
11566,1087265,2024,1528000.0
11567,1087570,2024,0.0
11568,1087613,2024,1669489.0
11569,1087640,2024,1.0
11570,1087804,2024,0.0
11571,1087882,2024,2852614.0
11572,1087971,2024,0.0
11573,1088029,2024,0.0
11574,1088044,2024,0.0
11575,1088203,2024,0.0
11576,1088292,2024,0.0
11577,1088377,2024,0.0
11578,1088387,2024,285829.6
11579,1088484,2024,0.0
11580,1088539,2024,213501058.0
11581,1088556,2024,7408248.0
11582,1088588,2024,904540.25
11583,1088590,2024,1.0
11584,1088697,2024,380.0
11585,1088895,2024,27215831.85
11586,1089069,2024,626019.8
11587,1089428,2024,0.0
11588,1089491,2024,682603.0
11589,1089599,2024,0.0
11590,1089605,2024,7612.0
11591,1089608,2024,2986256.0
11592,1089710,2024,0.0
11593,1089857,2024,5607086.0
11594,1090051,2024,0.0
11595,1090113,2024,0.0
11596,1090166,2024,50.0
11597,1090192,2024,14199.53
11598,1090403,2024,0.0
11599,1090488,2024,3929879.2
11600,1090800,2024,98494.15
11601,1090894,2024,1599575.0
11602,1091037,2024,0.0
11603,1091107,2024,0.0
11604,1091416,2024,0.0
11605,1091603,2024,0.0
11606,1091614,2024,78536.0
11607,1091644,2024,0.0
11608,1091686,2024,0.0
11609,1092346,2024,0.0
11610,1092388,2024,0.0
11611,1092571,2024,436937.81
11612,1092846,2024,5223180.0
11613,1092867,2024,1993417.16
11614,1093016,2024,190291.0
11615,1093121,2024,53486.0
11616,1093328,2024,0.0
11617,1093540,2024,7706841.0
11618,1093578,2024,0.0
11619,1093641,2024,1.0
11620,1093658,2024,276091.1
11621,1093730,2024,3061516.5
11622,1093789,2024,0.0
11623,1093892,2024,65430.39
11624,1094060,2024,0.0
11625,1094137,2024,0.0
11626,1094149,2024,0.0
11627,1094187,2024,1.0
11628,1094255,2024,549305.0
11629,1094354,2024,355963.0
11630,1094387,2024,0.0
11631,1094447,2024,1.0
11632,1094616,2024,11200.0
11633,1094657,2024,1484348.3
11634,1094776,2024,168039.5
11635,1094967,2024,1.17
11636,1094984,2024,11281430.0
11637,1095223,2024,105025.8
11638,1095389,2024,0.0
11639,1095400,2024,123075732.05
11640,1095444,2024,181637433.33
11641,1095503,2024,0.0
11642,1095533,2024,0.0
11643,1095820,2024,4568554.0
11644,1095835,2024,2099017.4
11645,1095847,2024,1961905.0
11646,1095873,2024,358255.05
11647,1095920,2024,0.45
11648,1096036,2024,0.0
11649,1096038,2024,11045017.05
11650,1096345,2024,0.0
11651,1096557,2024,17132.0
11652,1096561,2024,1446332.0
11653,1096581,2024,548588.0
11654,1096705,2024,20500917.0
11655,1097152,2024,32563519.0
11656,1097236,2024,211719.0
11657,1097435,2024,0.0
11658,1097647,2024,0.0
11659,1097695,2024,0.0
11660,1098041,2024,19138.0
11661,1098084,2024,880755.0
11662,1098313,2024,2531231.0
11663,1098357,2024,38392376.0
11664,1098426,2024,0.0
11665,1098438,2024,1130685.0
11666,1098556,2024,42662101.45
11667,1098742,2024,466295.45
11668,1099133,2024,0.0
11669,1099266,2024,551298.0
11670,1099291,2024,631859.05
11671,1099297,2024,203611.21
11672,1099307,2024,16226494.4
11673,1099382,2024,400004.0
11674,1099572,2024,0.0
11675,1099600,2024,0.0
11676,1099983,2024,45751694.0
11677,1100056,2024,3082452.09
11678,1100062,2024,746943.0
11679,1100080,2024,0.0
11680,1100289,2024,0.0
11681,1100459,2024,0.0
11682,1100741,2024,845260.0
11683,1101067,2024,0.0
11684,1101523,2024,113559.11
11685,1101853,2024,1809528.75
11686,1101858,2024,904197.0
11687,1101866,2024,0.0
11688,1101880,2024,670783.39
11689,1101964,2024,5556310.0
11690,1102074,2024,0.0
11691,1102209,2024,2524083.33
11692,1102367,2024,235925183.51
11693,1102413,2024,926805.0
11694,1102597,2024,47966000.0
11695,1102641,2024,0.0
11696,1102652,2024,152002.0
11697,1102745,2024,264212.95
11698,1102770,2024,0.0
11699,1102893,2024,0.0
11700,1102948,2024,0.0
11701,1102957,2024,0.0
11702,1103218,2024,78926.0
11703,1103438,2024,0.0
11704,1103668,2024,0.0
11705,1103800,2024,220903.0
11706,1103918,2024,0.0
11707,1103920,2024,115461519.6
11708,1103930,2024,13567.0
11709,1104153,2024,0.0
11710,1104169,2024,0.0
11711,1104232,2024,13092610.0
11712,1104461,2024,581240.0
11713,1104523,2024,0.0
11714,1104797,2024,0.0
11715,1104939,2024,1252683.0
11716,1105245,2024,1588516.0
11717,1105313,2024,0.0
11718,1105515,2024,714466272.0
11719,1105532,2024,46643.5
11720,1105714,2024,0.0
11721,1105721,2024,2738137.76
11722,1105731,2024,0.0
11723,1105743,2024,1238878.0
11724,1105990,2024,0.0
11725,1106166,2024,0.0
11726,1106474,2024,0.0
11727,1106522,2024,309950129.0
11728,1106560,2024,50224.0
11729,1106592,2024,1093542.0
11730,1106622,2024,82631.96
11731,1106836,2024,7647666.0
11732,1106924,2024,304723.0
11733,1106966,2024,0.0
11734,1107175,2024,40971.0
11735,1107181,2024,14963.28
11736,1107516,2024,0.0
11737,1107586,2024,31763634.8
11738,1107786,2024,1978538.0
11739,1107860,2024,36081312.0
11740,1107888,2024,2455037.0
11741,1107921,2024,0.0
11742,1108061,2024,0.0
11743,1108202,2024,0.0
11744,1108237,2024,7871209.0
11745,1108698,2024,2687692.25
11746,1108755,2024,0.0
11747,1108928,2024,13339500.45
11748,1109005,2024,0.0
11749,1109073,2024,4166.28
11750,1109167,2024,891380.0
11751,1109171,2024,0.0
11752,1109342,2024,0.0
11753,1109479,2024,12599.3
11754,1109634,2024,0.0
11755,1109781,2024,0.0
11756,1109818,2024,0.0
11757,1109987,2024,0.0
11758,1110001,2024,0.0
11759,1110059,2024,0.0
11760,1110093,2024,0.0
11761,1110134,2024,0.0
11762,1110195,2024,324532.0
11763,1110591,2024,188.0
11764,1110611,2024,0.0
11765,1110922,2024,0.0
11766,1111071,2024,33178170.05
11767,1111159,2024,102138.35
11768,1111272,2024,2895123.0
11769,1111334,2024,232038.0
11770,1111419,2024,474913.0
11771,1111512,2024,1466000.0
11772,1111730,2024,0.0
11773,1111748,2024,6000.0
11774,1111893,2024,0.0
11775,1112056,2024,2.0
11776,1112408,2024,0.0
11777,1112499,2024,1412860.6
11778,1112516,2024,333420.0
11779,1112538,2024,38.0
11780,1112570,2024,71735.9
11781,1112813,2024,0.0
11782,1112816,2024,0.0
11783,1113233,2024,0.0
11784,1113316,2024,314636.0
11785,1113359,2024,1031410.71
11786,1113394,2024,2785522.15
11787,1113619,2024,29421895.1
11788,1113692,2024,1.0
11789,1113723,2024,219806.0
11790,1113805,2024,0.0
11791,1113868,2024,16812365.0
11792,1114000,2024,96080.0
11793,1114053,2024,7351527.95
11794,1114111,2024,109964593.32
11795,1114130,2024,1672796.66
11796,1114348,2024,6087995.01
11797,1114351,2024,0.0
11798,1114388,2024,441793.0
11799,1114507,2024,34945.0
11800,1114508,2024,1686161.0
11801,1115581,2024,11061601.25
11802,1115656,2024,849583.0
11803,1115734,2024,171798.0
11804,1115955,2024,19877310.0
11805,1116064,2024,34713.0
11806,1116144,2024,713.33
11807,1116386,2024,531520.0
11808,1116391,2024,126766.0
11809,1116394,2024,3755936.65
11810,1116481,2024,0.0
11811,1116484,2024,0.0
11812,1116634,2024,0.0
11813,1116694,2024,0.0
11814,1116818,2024,2112952.5
11815,1116938,2024,184556.0
11816,1117049,2024,0.0
11817,1117224,2024,0.0
11818,1117253,2024,1167391.0
11819,1117512,2024,0.0
11820,1117542,2024,0.0
11821,1117548,2024,434120.0
11822,1118068,2024,5884782.3
11823,1118085,2024,0.0
11824,1118114,2024,1233.0
11825,1118187,2024,14551986.67
11826,1118269,2024,0.0
11827,1118388,2024,0.0
11828,1118628,2024,0.0
11829,1118675,2024,392541.63
11830,1118756,2024,0.0
11831,1118823,2024,1603979.15
11832,1118953,2024,4807338.0
11833,1119168,2024,234149.0
11834,1119175,2024,0.0
11835,1119298,2024,0.0
11836,1119310,2024,56559.49
11837,1119461,2024,0.0
11838,1119502,2024,0.0
11839,1119706,2024,2028314.0
11840,1119781,2024,0.0
11841,1119786,2024,13598775.0
11842,1119820,2024,0.0
11843,1119859,2024,12499950.5
11844,1119924,2024,0.0
11845,1119968,2024,0.0
11846,1120050,2024,73683.0
11847,1120170,2024,436282.17
11848,1120396,2024,0.0
11849,1120500,2024,10760067.75
11850,1120560,2024,19364321.9
11851,1120845,2024,41100.0
11852,1120875,2024,0.0
11853,1120964,2024,0.0
11854,1120974,2024,889987.0
11855,1121200,2024,0.0
11856,1121312,2024,0.0
11857,1121401,2024,0.0
11858,1121412,2024,1013363.35
11859,1121416,2024,350.0
11860,1121612,2024,0.0
11861,1121974,2024,2653.0
11862,1121993,2024,19255.0
11863,1121998,2024,0.0
11864,1122185,2024,0.0
11865,1122237,2024,0.0
11866,1122248,2024,1.0
11867,1122272,2024,0.0
11868,1122366,2024,0.0
11869,1122754,2024,154485249.0
11870,1122820,2024,83538.0
11871,1123078,2024,158348.0
11872,1123111,2024,0.0
